A1,A12A,A12B,A12B1,A12B2A,A12B2B,A12B2C,A12B2C2,A12B3A,A12B3B,A12B3C,A12B3C2,A12C,A2,A3,A4,A41,B1,B11A,B11B1,B11B2,B2,B2O,B3,B4,B5,B6,B6O,B7,B8A,B8B,B8C,B8D,B8DO,B9,B10,B11,C1,C2,C21,C22A,C22B,C22C,C3,C4,C41A,C41B2,C41B3,C41B4,C41B5,C41B6,C41B7,C41B8,C42,D1,D1O,D2,D2O,D3,D3O,E11,E12,E13,E2,E221,E222,E223,E3,E4,E5,F1,F2,F3,F4,F6,F6O,F7A,F7B,F8,F81,F9,yy,cc,wi,F9_area,F5,city,cityarea
1, , , , , , , , , , , , ,1,7,1,3,2,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,0,11,0,4,0,5,0,1,2,5,1,0,0,0,2,2,2,1,1,5,2,6,0,1,0,2, ,6,1993,124,1.21,3,0,6,3
1, , , , , , , , , , , , ,1,4,1,1,1,528,2575,1,1,0,3,7,4,3,0,4,7,4,3,5,0,6,4,2, , , , , , , , , , , , , , , , , ,5,0,1,0,6,0,1,2,3,2,9,0,0,1,1,2,2,2,4,5,1,0,2,2,1,4,6,2001,124,1.21,3,22,6,3
1, , , , , , , , , , , , ,1,5,1,3,2,0,4500,0,2,0,3,8,8,2,0,1,8,5,1,2,0,6,4,6,0,1,1, , , ,8,1,3,0,0,0,0,0,0,1,0,9,0,1,0,4,0,2,1,3,2,9,7,0,1,1,3,1,2,4,3,4,0,2,1,1,4,6,2005,124,1.08,3,14,6,3
1, , , , , , , , , , , , ,1,0,2, ,2,0,10000,0,4,0,2,6,6,7,0,5,6,2,6,5,0,5,4,3, , , , , , , , , , , , , , , , , ,4,0,1,0,1,0,1,4,5,1,0,0,0,1,2,2,1,1,5,4,7,0,2,2,1,1,6,2008,174,1.08,3,13,6,3
1, , , , , , , , , , , , ,1,6,1,3,1,417,8709,1,6,90,1,8,2,4,0,1,7,1,2,6,0,6,2,2,0,1,0, , , ,0,2,9,9,9,9,9,9,9,9,0,8,0,9,1000,8,20000,1,2,3,1,0,0,0,1,1,3,1,1,3,5,4,0,1,0,1,1,6,2014,155,1,3,0,6,3
1, , , , , , , , , , , , ,1,8,2, ,1,407,32276,1,4,0,2,8,3,2,0,5,8,1,3,3,0,5,0,1, , , , , , , , , , , , , , , , , ,4,0,1,0,5,0,0, , ,1,0,0,0,3,3,3,1,1,9,1,4,0,4,0,1,7,6,2005,49,0.98,3,23,6,3
1, , , , , , , , , , , , ,1,8,2, ,1,330,34055,5,0,0,1,8,5,5,0,1,7,1,4,7,0,6,3,2,1,1,2, , , ,5,2,9,9,9,9,9,9,9,9,2,5,0,2,0,3,0,0, , ,2,9,3,7,1,1,1,1,2,4,6,4,0,2,1,1,6,6,2010,113,1.08,3,15,6,3
1, , , , , , , , , , , , ,1,3,1,4,1,419,19033,0,6,0,1,8,6,5,0,2,8,5,5,7,0,6,1,3,2,1,1, , , ,8,2,9,9,9,9,9,9,9,9,2,6,0,4,0,2,0,1,2,4,2,9,8,7,1,1,1,1,1,3,5,2,0,2,2,1,3,6,2013,125,1,3,21,6,3
1, , , , , , , , , , , , ,1,8,1,3,1,323,7912,9,2,0,2,7,1,1,0,5,7,0,1,1,0,6,2,2, , , , , , , , , , , , , , , , , ,1,0,1,0,1,0,2,1,3,2,9,8,0,1,1,1,1,2,5,3,5,0,2,2,1,1,6,2008,124,1.08,3,12,6,3
1, , , , , , , , , , , , ,1,6,1,3,1,324,38000,0,3,0,1,8,4,2,0,1,8,2,3,3,0,6,4,1,3,1,1, , , ,5,2,9,9,9,9,9,9,9,9,1,3,0,1,0,6,0,2,1,3,1,0,0,0,1,1,3,1,1,3,5,4,0,2,2,2, ,6,2010,124,1.08,3,14,6,3
1, , , , , , , , , , , , ,1,8,1,3,2,0,40000,0,2,0,1,6,6,8,0,1,5,1,6,10,0,7,3,2,2,1,2, , , ,6,2,9,9,9,9,9,9,9,9,3,10,0,1,0,7,0,1,4,2,1,0,0,0,1,1,1,1,1,3,5,5,0,4,1,2, ,6,2011,175,1.08,3,12,6,3
1, , , , , , , , , , , , ,1,8,2, ,2,0,4500,0,3,0,1,1,6,6,0,6,1,1,6,8,0,6,4,4, , , , , , , , , , , , , , , , , ,1,0,1,0,2,0,2,0, ,2,0,0,0,1,1,1,1,1,6,5,9,0,1,1,1,1,6,2013,278,0.05,3,13,6,3
1, , , , , , , , , , , , ,1,7,1,0,2,0,7500,0,4,0,1,8,6,6,0,1,8,2,6,5,0,6,3,3,2,2,0,5,4,5,8,2,9,9,9,9,9,9,9,9,0,7,0,1,0,2,0,0, , ,1,0,0,0,1,1,2,1,1,5,4,3,0,1,2,2, ,6,2010,124,1.08,3,22,6,3
1, , , , , , , , , , , , ,1,8,1,1,2,0,8500,0,2,0,1,2,1,4,0,6,1,1,2,6,0,6,3,1, , , , , , , , , , , , , , , , , ,2,0,1,0,2,0,1,5,2,1,0,0,0,2,1,1,1,2,2,3,4,0,1,2,1,1,3,2009,101,1.08,1,0,6,3
1, , , , , , , , , , , , ,1,8,1,3,1,320,8673,0,3,0,1,8,5,6,0,1,8,1,5,8,0,3,3,1,0,1,0, , , ,0,2,9,9,9,9,9,9,9,9,0,6,0,1,0,6,0,2,1,5,1,0,0,0,2,2,2,1,2,5,3,3,0,2,0,2, ,6,2013,101,1,3,0,6,3
1, , , , , , , , , , , , ,1,7,1,3,2,0,30000,0,2,0,1,1,3,2,0,1,1,0,2,3,0,0,2,0,2,2,0,0,2,0,8,1,3,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0, , ,2,2,4,3,1,2,2,1,1,8,1,1,0,3,2,1,1,6,2006,101,1.08,3,23,6,3
1, , , , , , , , , , , , ,1,8,2, ,1,417,25898,8,5,0,1,6,3,7,0,1,6,1,4,9,0,6,5,3,1,2,0,4,4,4,6,2,9,9,9,9,9,9,9,9,1,1,0,1,0,2,0,2,5,0,1,0,0,0,1,1,3,1,1,7,2,5,0,3,0,1,2,6,2008,197,1.08,3,12,6,3
1, , , , , , , , , , , , ,1,8,1,3,1,428,2816,8,2,0,1,7,0,3,0,5,7,2,2,5,0,6,3,1, , , , , , , , , , , , , , , , , ,1,0,2,0,2,0,1,2,0,1,0,0,0,1,1,1,2,1,6,5,6,0,1,2,1,1,6,2013,155,1,3,23,6,3
1, , , , , , , , , , , , ,1,8,1,3,2,0,4500,0,5,0,2,3,2,2,0,5,2,2,2,3,0,6,4,2, , , , , , , , , , , , , , , , , ,2,0,2,0,3,0,1,4,5,1,0,0,0,1,1,2,1,2,5,5,7,0,2,2,1,1,18,2012,101,1,4,15,6,3
1, , , , , , , , , , , , ,1,8,1,3,1,417,18279,0,2,0,1,3,6,4,0,3,3,1,6,5,0,6,3,1, , , , , , , , , , , , , , , , , ,3,0,1,0,1,0,2,1,4,2,9,7,1,1,2,2,2,2,5,6,9,0,4,2,1,1,6,2008,101,1.08,3,0,6,3
1, , , , , , , , , , , , ,1,8,1,5,1,423,12000,0,2,0,2,1,7,9,0,1,1,1,7,11,70,6,6,1,6,1,3, , , ,8,2,9,9,9,9,9,9,9,9,1,0,0,1,0,4,0,5,1,3,1,0,0,0,1,1,1,1,1,5,5,8,0,2,2,1,1,13,2007,398,0.11,2,15,6,3
1, , , , , , , , , , , , ,1,8,1,3,1,426,10742,4,4,0,1,8,3,5,0,5,8,2,3,7,0,5,4,3, , , , , , , , , , , , , , , , , ,6,0,2,0,2,0,2,1,4,1,0,0,0,1,1,1,1,2,4,5,3,0,2,2,2, ,6,2009,101,1.08,3,22,6,3
1, , , , , , , , , , , , ,1,7,1,3,1,419,33450,6,3,0,1,7,6,8,0,1,7,2,4,9,0,6,3,1,1,1,4, , , ,8,1,3,0,1,0,0,0,0,0,0,5,0,3,0,5,0,1,3,5,2,9,8,0,1,2,2,1,1,5,4,5,0,2,2,1,7,6,2010,149,1.08,3,12,6,3
1, , , , , , , , , , , , ,1,8,1,3,1,319,5925,0,2,0,3,3,2,2,0,5,3,2,2,0,0,6,3,3, , , , , , , , , , , , , , , , , ,1,0,1,0,1,0,1,2,4,2,9,2,3,2,1,3,1,1,4,4,6,0,0,2,1,1,6,2008,124,1.08,3,14,6,3
1, , , , , , , , , , , , ,1,6,1,3,2,0,50000,0,2,0,2,7,5,4,0,1,7,2,3,6,0,5,4,2,3,1,1, , , ,8,2,9,9,9,9,9,9,9,9,1,4,0,1,0,3,0,1,2,4,1,0,0,0,1,1,1,1,1,4,3,5,0,0,0,1,7,6,2004,101,1.21,3,12,6,3
1, , , , , , , , , , , , ,1,2,1,3,2,0,50000,0,2,0,1,8,2,4,0,6,8,2,3,6,0,3,4,2, , , , , , , , , , , , , , , , , ,5,0,1,0,2,0,1,2,5,1,0,0,0,2,2,2,1,2,6,3,4,0,3,3,1,1,5,2000,82,1.21,3,14,6,3
1, , , , , , , , , , , , ,1,5,1,3,2,0,15000,0,2,0,2,6,3,2,0,4,6,3,4,4,0,6,4,2, , , , , , , , , , , , , , , , , ,10,0,1,0,5,0,1,2,4,1,0,0,0,1,3,1,1,1,4,5,4,0,2,2,1,6,6,1998,49,1.36,3,0,6,3
1, , , , , , , , , , , , ,1,8,1,3,2,0,8500,0,4,0,2,2,4,7,0,6,2,1,4,9,0,6,6,1, , , , , , , , , , , , , , , , , ,2,0,2,0,4,0,2,1,5,1,0,0,0,1,1,1,1,1,4,5,6,0,2,0,1,1,6,2009,124,1.08,3,15,6,3
1, , , , , , , , , , , , ,1,7,1,3,2,0,9500,0,4,0,2,8,7,2,0,2,8,2,5,3,0,1,5,6,3,2,0,5,2,1,3,1,2,1,0,1,0,0,1,0,0,6,0,1,0,4,0,2,1,4,2,2,7,6,1,1,1,1,1,3,5,1,0,1,0,1,4,16,2013,124,1,3,21,6,3
1, , , , , , , , , , , , ,1,5,1,3,2,0,50000,0,5,0,2,7,3,2,0,1,7,2,2,1,0,5,4,3,2,1,1, , , ,8,2,9,9,9,9,9,9,9,9,3,6,0,1,0,7,0,2,1,0,2,9,0,0,1,1,1,1,1,3,5,6,0,1,2,1,1,6,2007,124,1.08,3,0,6,3
1, , , , , , , , , , , , ,1,6,1,4,2,0,30000,0,4,0,1,8,7,5,0,1,8,5,5,6,0,1,2,6,4,1,3, , , ,1,2,9,9,9,9,9,9,9,9,1,9,0,8,0,6,0,1,2,3,1,0,0,0,3,3,3,1,1,4,4,6,0,1,1,2, ,1,2008,124,1.08,1,14,6,3
1, , , , , , , , , , , , ,1,8,1,3,2,0,4500,0,1,0,2,8,2,3,0,1,7,2,3,0,0,6,3,2,5,1,0, , , ,8,2,9,9,9,9,9,9,9,9,4,6,0,2,0,5,0,2,1,4,1,0,0,0,2,2,2,1,2,3,3,3,0,1,0,1,3,6,2012,111,1,3,0,6,3
1, , , , , , , , , , , , ,1,4,1,3,2,0,2500,0,5,0,2,8,7,7,0,1,8,2,5,9,0,5,3,5,2,1,2, , , ,8,2,9,9,9,9,9,9,9,9,1,6,0,1,0,6,0,2,1,4,1,0,0,0,3,3,2,1,2,3,5,4,0,4,1,1,1,6,2014,111,1,3,14,6,3
1, , , , , , , , , , , , ,1,0,2, ,2,0,30000,0,0,0,1,7,6,8,0,1,7,3,4,7,0,6,4,2,2,1,1, , , ,2,2,9,9,9,9,9,9,9,9,5,8,0,1,0,7,0,2,0, ,2,9,0,0,1,2,1,1,1,6,3,0,0,2,2,1,1,6,2008,124,1.08,3,0,6,3
1, , , , , , , , , , , , ,1,6,1,3,2,0,7500,0,3,0,3,8,9,7,0,1,0,1,9,9,0,6,3,3,4,1,0, , , ,2,1,3,0,0,0,0,1,0,0,0,0,0,1,0,4,0,1,2,5,1,0,0,0,2,2,2,1,1,4,3,5,0,1,2,1,1,6,2010,101,1.08,3,0,6,3
1, , , , , , , , , , , , ,1,8,1,3,1,314,10268,0,5,0,1,7,5,8,0,1,7,1,5,10,0,6,3,2,2,1,2, , , ,2,2,9,9,9,9,9,9,9,9,5,5,0,1,0,2,0,2,0, ,1,0,0,0,3,3,3,1,1,3,3,5,0,2,2,1,1,6,2013,155,1,3,22,6,3
1, , , , , , , , , , , , ,1,5,1,3,1,313,22064,5,2,0,1,8,3,2,0,5,8,3,2,2,0,5,3,2, , , , , , , , , , , , , , , , , ,4,0,1,0,3,0,2,3,5,2,1,2,4,1,1,1,1,1,8,4,5,0,3,2,1,1,6,2009,124,1.08,3,23,6,3
1, , , , , , , , , , , , ,1,7,1,3,2,0,50000,0,2,0,1,8,6,6,0,1,8,2,3,6,0,6,3,1,2,1,1, , , ,8,2,9,9,9,9,9,9,9,9,1,6,0,1,0,3,0,2,1,0,1,0,0,0,2,2,2,2,1,6,4,6,0,4,2,1,1,6,2007,124,1.08,3,12,6,3
1, , , , , , , , , , , , ,1,6,1,3,1,319,27899,1,6,38,1,8,7,9,45,3,5,3,3,6,0,1,3,4, , , , , , , , , , , , , , , , , ,6,0,1,0,7,0,1,3,4,2,9,0,0,1,1,2,1,1,4,5,5,0,2,2,1,1,6,2010,111,1.08,3,12,6,3
1, , , , , , , , , , , , ,1,6,1,3,2,0,7500,0,2,0,2,7,9,7,0,2,7,3,5,9,0,5,2,2,1,2,0,5,8,7,8,2,9,9,9,9,9,9,9,9,2,6,0,2,0,4,0,4,1,2,2,5,2,8,1,1,3,1,2,3,5,1,0,1,0,1,6,6,2010,111,1.08,3,21,6,3
1, , , , , , , , , , , , ,1,8,1,3,1,68,40205,7,5,0,1,7,4,7,0,1,6,1,4,7,0,6,5,1,4,1,3, , , ,8,2,9,9,9,9,9,9,9,9,1,5,0,1,0,4,0,2,1,4,1,0,0,0,3,3,3,1,2,4,5,5,0,3,0,1,6,6,2007,101,1.08,3,13,6,3
1, , , , , , , , , , , , ,1,5,1,3,2,0,40000,0,1,0,1,8,3,1,0,5,5,1,1,1,0,5,3,2, , , , , , , , , , , , , , , , , ,7,0,1,0,2,0,1,2,4,1,0,0,0,3,3,3,1,2,5,3,1,0,0,0,2, ,6,2011,124,1.08,3,22,6,3
1, , , , , , , , , , , , ,1,8,1,4,1,315,5603,0,5,0,1,6,5,8,0,1,6,1,5,10,0,6,4,2,5,1,1, , , ,8,2,9,9,9,9,9,9,9,9,4,7,0,1,0,5,0,1,5,4,2,9,6,3,1,1,1,1,1,5,4,5,0,3,2,1,2,6,2014,155,1,3,12,6,3
1, , , , , , , , , , , , ,1,8,1,3,1,318,31325,0,4,0,1,8,5,2,0,4,8,5,2,3,0,5,6,2, , , , , , , , , , , , , , , , , ,4,0,1,0,1,0,2,0, ,1,0,0,0,2,2,2,1,1,5,4,5,0,2,0,1,1,6,2004,101,1.21,3,13,6,3
1, , , , , , , , , , , , ,1,2,1,1,2,0,25000,0,4,0,1,7,2,2,0,5,7,2,1,3,0,6,3,3, , , , , , , , , , , , , , , , , ,2,0,1,0,2,0,1,4,5,1,0,0,0,3,3,3,2,1,6,2,1,0,4,3,1,1,6,1994,124,1.21,3,0,6,3
1, , , , , , , , , , , , ,1,3,1,3,2,0,25000,0,1,0,2,3,3,2,0,6,3,2,4,4,0,3,5,2, , , , , , , , , , , , , , , , , ,4,0,1,0,1,0,2,1,3,1,0,0,0,2,2,2,1,2,4,3,4,0,2,1,1,6,6,1997,124,1.21,3,0,6,3
1, , , , , , , , , , , , ,1,6,1,3,2,0,50000,0,1,0,1,8,3,5,0,1,6,2,3,7,0,5,3,2,2,1,0, , , ,5,2,9,9,9,9,9,9,9,9,4,6,0,2,0,3,0,2,1,4,1,0,0,0,1,2,1,1,1,4,3,5,0,4,0,1,1,6,2002,101,1.21,3,14,6,3
1, , , , , , , , , , , , ,1,6,1,3,2,0,50000,0,2,0,1,8,3,0,0,1,8,2,2,0,0,5,3,2,2,1,1, , , ,8,2,9,9,9,9,9,9,9,9,4,4,0,1,0,1,0,2,1,3,1,0,0,0,2,3,2,1,2,5,3,4,0,1,1,2, ,6,2004,101,1.21,3,0,6,3
1, , , , , , , , , , , , ,1,0,2, ,2,0,25000,0,0,0,1,6,0,0,0,1,0,0,0,0,0,6,0,0,2,1,1, , , ,8,2,9,9,9,9,9,9,9,9,4,3,0,1,0,3,0,1,2,4,1,0,0,0,2,1,2,1,2,6,3,5,0,4,2,1,1,6,1992,101,1.21,3,0,6,3
1, , , , , , , , , , , , ,1,4,1,3,2,0,25000,0,5,0,1,5,1,3,0,5,5,2,2,5,0,6,5,2, , , , , , , , , , , , , , , , , ,1,0,1,0,1,0,1,2,4,2,5,6,1,1,3,3,1,1,8,1,1,0,4,2,1,7,6,1993,124,1.21,3,0,6,3
1, , , , , , , , , , , , ,1,0,2, ,2,0,4500,0,0,0,2,8,3,5,0,6,1,0,4,5,0,7,6,3, , , , , , , , , , , , , , , , , ,2,0,0,0,1,0,0, , ,1,0,0,0,1,1,1,1,1,8,3,3,0,4,0,1,4,6,1956,250,1.21,3,23,6,3
1, , , , , , , , , , , , ,1,5,1,3,2,0,4500,0,6,0,2,8,7,8,0,1,8,5,4,10,0,6,3,2,2,1,5, , , ,9,2,9,9,9,9,9,9,9,9,6,9,0,4,0,5,0,5,4,2,1,0,0,0,1,1,1,1,1,5,3,5,0,4,2,1,1,6,2005,149,1.08,3,12,6,3
1, , , , , , , , , , , , ,1,8,1,5,1,318,10663,2,3,0,1,6,5,9,52,1,6,1,5,11,52,7,5,2,5,1,5, , , ,8,2,9,9,9,9,9,9,9,9,5,9,0,1,0,8,7000,2,5,6,1,0,0,0,1,2,1,1,1,5,5,8,0,2,2,1,1,6,2013,278,0.05,3,12,6,3
1, , , , , , , , , , , , ,1,0,2, ,1,418,13169,0,4,0,1,3,2,3,0,6,3,1,3,5,0,6,4,2, , , , , , , , , , , , , , , , , ,5,0,1,0,5,0,1,2,5,1,0,0,0,1,2,1,1,1,5,3,4,0,2,2,1,1,6,2002,249,1.21,3,14,6,3
1, , , , , , , , , , , , ,1,8,1,3,1,318,6404,0,2,0,1,8,5,7,0,1,7,3,4,8,0,3,3,2,0,1,1, , , ,8,2,9,9,9,9,9,9,9,9,1,6,0,2,0,1,0,1,2,0,1,0,0,0,2,3,3,1,1,3,5,4,0,4,2,2, ,6,2014,125,1,3,12,6,3
1, , , , , , , , , , , , ,1,0,1,3,1,420,33565,8,3,0,1,8,6,5,0,1,8,5,4,5,0,6,3,2,2,1,1, , , ,1,2,9,9,9,9,9,9,9,9,5,5,0,5,0,3,0,1,2,3,1,0,0,0,3,3,3,1,1,4,4,4,0,2,2,1,4,6,1997,125,1.21,3,14,6,3
1, , , , , , , , , , , , ,1,5,1,3,2,0,25000,0,1,0,2,8,3,2,0,4,6,2,3,3,0,5,4,2, , , , , , , , , , , , , , , , , ,5,0,1,0,2,0,2,4,1,2,1,6,9,1,1,1,1,2,6,2,3,0,3,1,1,6,6,1995,82,1.21,3,22,6,3
1, , , , , , , , , , , , ,1,8,1,5,2,0,30000,0,3,0,1,7,7,2,0,1,7,0,7,4,0,5,2,2,3,2,0,2,2,1,6,1,1,1,0,0,0,0,0,0,0,5,0,1,0,6,0,0, , ,2,0,0,0,1,1,1,1,1,3,2,5,0,0,3,1,3,6,2008,1131,0.11,3,12,6,3
1, , , , , , , , , , , , ,1,4,2, ,2,0,25000,0,2,0,1,2,2,5,0,1,2,1,2,7,0,6,5,1,2,2,0,4,3,6,6,2,9,9,9,9,9,9,9,9,3,1,0,1,0,3,0,2,4,3,2,1,3,8,1,1,1,1,1,5,6,9,0,2,2,1,5,17,1999,124,1.21,3,15,6,3
1, , , , , , , , , , , , ,1,8,1,1,2,0,15000,0,2,0,1,2,2,2,0,5,1,1,2,4,0,6,2,1, , , , , , , , , , , , , , , , , ,1,0,1,0,1,0,1,0, ,1,0,0,0,2,2,2,1,2,9,3,3,0,1,2,1,1,6,1997,49,1.36,3,23,6,3
2,1.00,1.00,4.00, , , , , , , , ,1.00,1,0, , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,1,1,6,2,7,0,3,2,1,2,6,1993,49,1.36,3,12,6,3
1, , , , , , , , , , , , ,1,8,1,2,2,0,15000,0,6,0,1,6,4,4,0,1,5,1,3,6,0,6,0,5,2,1,1, , , ,6,2,9,9,9,9,9,9,9,9,5,2,0,2,0,2,0,1,2,3,1,0,0,0,2,3,2,1,2,6,3,3,0,3,0,2, ,6,1994,49,1.36,3,0,6,3
1, , , , , , , , , , , , ,1,8,1,2,1,314,24946,3,1,0,1,6,3,5,0,5,5,2,4,5,0,5,6,3, , , , , , , , , , , , , , , , , ,5,0,1,0,2,0,1,2,0,1,0,0,0,2,2,2,1,2,5,5,4,0,1,3,1,1,6,1998,49,1.36,3,14,6,3
1, , , , , , , , , , , , ,1,5,1,3,2,0,4500,0,5,0,1,6,4,8,0,1,6,1,4,10,0,6,3,2,4,1,1, , , ,6,2,9,9,9,9,9,9,9,9,1,9,0,1,0,5,0,1,0, ,1,0,0,0,3,3,3,1,1,6,2,4,0,1,0,2, ,6,2004,49,1.36,3,12,6,3
1, , , , , , , , , , , , ,1,8,1,3,2,0,15000,0,1,0,1,6,4,4,0,4,6,1,3,6,0,6,5,1, , , , , , , , , , , , , , , , , ,3,0,1,0,4,0,1,2,5,1,0,0,0,3,3,3,1,2,5,5,1,0,2,1,2, ,6,1994,49,1.36,3,22,6,3
1, , , , , , , , , , , , ,1,3,2, ,2,0,4500,0,4,0,1,7,2,2,0,6,7,2,3,4,0,6,3,3, , , , , , , , , , , , , , , , , ,5,0,1,0,5,0,5,4,1,2,2,8,7,1,1,1,1,1,3,5,4,0,1,2,1,6,6,2005,101,1.08,3,14,6,3
1, , , , , , , , , , , , ,1,3,1,0,2,0,7000,0,3,0,2,8,3,5,0,1,8,3,3,6,0,6,2,3,1,1,2, , , ,6,1,3,1,1,1,0,0,0,0,0,5,0,3,0,2,0,2,4,1,1,0,0,0,1,1,1,2,1,3,5,1,0,1,0,2, ,5,2005,101,1.08,3,21,6,3
1, , , , , , , , , , , , ,1,8,1,2,2,0,25000,0,2,0,2,8,3,8,0,5,8,3,4,0,0,5,4,3, , , , , , , , , , , , , , , , , ,5,0,2,0,5,0,5,4,2,2,4,2,3,1,2,1,1,1,9,2,1,0,1,0,2, ,6,1994,124,1.21,3,23,6,3
1, , , , , , , , , , , , ,1,6,1,3,1,316,42910,5,4,0,2,7,4,2,0,5,7,3,3,4,0,5,3,2, , , , , , , , , , , , , , , , , ,5,0,1,0,4,0,1,2,0,2,9,0,0,3,1,2,2,2,7,2,3,0,2,2,2, ,6,1999,101,1.21,3,22,6,3
1, , , , , , , , , , , , ,1,2,1,3,2,0,25000,0,2,0,2,5,2,1,0,5,5,4,3,2,0,2,4,3, , , , , , , , , , , , , , , , , ,3,0,1,0,1,0,1,2,4,1,0,0,0,3,3,1,1,1,6,4,4,0,4,0,1,4,6,1999,101,1.21,3,23,6,3
1, , , , , , , , , , , , ,1,1,2, ,1,313,86559,3,5,0,1,8,3,3,0,5,8,2,3,5,0,6,3,3, , , , , , , , , , , , , , , , , ,6,0,1,0,5,0,1,2,5,2,9,2,3,1,1,1,2,1,7,3,3,0,4,1,1,7,3,1998,101,1.21,1,23,6,3
1, , , , , , , , , , , , ,1,0,2, ,1,318,36642,9,1,0,1,8,2,2,0,5,8,5,3,4,0,1,4,3, , , , , , , , , , , , , , , , , ,3,0,3,0,7,0,0, , ,1,0,0,0,3,3,3,1,2,7,3,0,0,2,2,1,4,6,1998,101,1.21,3,22,6,3
1, , , , , , , , , , , , ,1,2,1,3,2,0,25000,0,4,0,1,8,3,4,0,5,8,2,4,5,0,3,5,2, , , , , , , , , , , , , , , , , ,5,0,1,0,7,0,2,1,5,1,0,0,0,1,1,1,1,1,6,4,7,0,3,2,1,1,6,1998,124,1.21,3,23,6,3
1, , , , , , , , , , , , ,1,5,2, ,2,0,25000,0,0,0,2,1,2,0,0,5,1,2,3,0,0,6,3,3, , , , , , , , , , , , , , , , , ,1,0,3,0,2,0,1,5,4,2,4,7,2,2,2,2,1,1,7,5,8,0,1,2,1,1,6,1997,97,1.21,3,12,6,3
1, , , , , , , , , , , , ,1,5,1,3,2,0,25000,0,2,0,2,3,2,3,0,6,3,1,3,5,0,6,5,1, , , , , , , , , , , , , , , , , ,2,0,1,0,2,0,2,1,3,1,0,0,0,2,2,1,1,1,5,2,5,0,2,2,1,1,6,1995,124,1.21,3,12,6,3
1, , , , , , , , , , , , ,1,0,1,3,2,0,25000,0,0,0,1,5,1,1,0,5,5,1,1,2,0,6,0,4, , , , , , , , , , , , , , , , , ,2,0,1,0,1,0,0, , ,1,0,0,0,3,3,3,1,1,7,1,3,0,2,0,1,0,6,1999,125,1.21,3,0,6,3
1, , , , , , , , , , , , ,1,4,1,3,2,0,25000,0,6,38,1,8,6,8,0,1,7,2,5,8,0,6,4,4,2,1,1, , , ,8,2,9,9,9,9,9,9,9,9,5,5,0,7,0,4,0,2,1,5,1,0,0,0,1,1,1,2,1,3,5,7,0,1,2,1,1,5,1999,124,1.21,3,12,6,3
1, , , , , , , , , , , , ,1,0,1,0,1,313,60823,1,0,0,2,8,4,4,0,5,4,2,3,6,0,6,5,1, , , , , , , , , , , , , , , , , ,5,0,2,0,2,0,1,2,4,2,8,1,4,1,1,2,1,2,8,5,4,0,1,2,1,6,6,2000,72,1.21,3,22,6,3
1, , , , , , , , , , , , ,1,8,2, ,1,318,81043,3,0,0,1,4,7,7,0,5,4,2,3,6,0,6,5,2, , , , , , , , , , , , , , , , , ,5,0,1,0,5,0,2,3,4,2,9,8,0,1,1,2,2,2,5,4,3,0,1,0,2, ,6,2000,101,1.21,3,12,6,3
1, , , , , , , , , , , , ,1,3,1,3,2,0,50000,0,3,0,1,7,3,6,0,1,7,1,4,8,0,1,2,1,1,1,1, , , ,2,2,9,9,9,9,9,9,9,9,1,7,0,1,0,2,0,1,2,4,1,0,0,0,2,3,3,1,1,6,2,7,0,1,2,1,1,6,2000,124,1.21,3,12,6,3
1, , , , , , , , , , , , ,1,2,1,3,1,417,54119,4,3,0,1,6,2,6,0,1,6,2,2,7,0,6,4,2,1,1,2, , , ,6,2,9,9,9,9,9,9,9,9,3,7,0,1,0,6,0,2,1,5,2,9,6,7,1,1,1,1,2,4,5,5,0,1,1,2, ,6,2001,101,1.21,3,0,6,3
1, , , , , , , , , , , , ,1,8,1,3,1,417,55259,0,6,0,1,6,5,4,0,1,6,1,4,6,0,6,6,1,1,1,1, , , ,8,2,9,9,9,9,9,9,9,9,1,5,0,1,0,1,0,1,2,3,1,0,0,0,3,1,3,1,1,7,3,0,0,1,0,1,7,6,2003,125,1.21,3,23,6,3
1, , , , , , , , , , , , ,1,1,1,3,1,319,39821,0,4,0,1,6,5,5,0,5,6,0,4,5,0,5,3,2, , , , , , , , , , , , , , , , , ,4,0,1,0,1,0,2,1,3,2,2,5,8,1,2,2,1,2,7,3,6,0,0,3,1,1,6,2004,101,1.21,3,12,6,3
1, , , , , , , , , , , , ,1,8,2, ,1,421,32153,9,3,0,1,4,6,5,0,6,4,1,4,7,0,5,6,3, , , , , , , , , , , , , , , , , ,4,0,3,0,2,0,1,2,3,1,0,0,0,1,1,1,1,2,3,4,5,0,4,2,1,1,6,2005,101,1.08,3,12,6,3
1, , , , , , , , , , , , ,1,5,1,3,1,318,32330,0,6,43,1,8,5,8,0,1,6,2,5,10,0,5,3,6,2,1,3, , , ,5,2,9,9,9,9,9,9,9,9,1,12,400,1,0,2,0,1,2,4,1,0,0,0,1,1,1,1,1,5,5,5,0,1,2,1,1,6,2006,124,1.08,3,0,6,3
